seller_id,last_login,device,failed_logins,ip_country
S108116,2026-02-02,Mobile,3,Singapore
S108117,2024-11-02,Desktop,5,USA
S108118,2022-05-15,Desktop,3,UK
S108119,2022-01-07,Mobile,6,Australia
S108120,2022-06-03,Desktop,8,UK
S108121,2023-02-03,Tablet,3,Singapore
S108122,2023-01-13,Tablet,7,Singapore
S108123,2023-03-15,Tablet,0,Singapore
S108124,2024-02-11,Tablet,3,UK
S108125,2026-07-18,Tablet,3,Singapore
S108126,2023-12-17,Desktop,3,Australia
S108127,2022-02-25,Desktop,0,UK
S108128,2024-06-01,Tablet,6,Singapore
S108129,2022-08-27,Mobile,4,Australia
S108130,2023-07-19,Tablet,5,India
S108131,2024-11-12,Desktop,1,Singapore
S108132,2024-05-06,Desktop,7,UK
S108133,2026-04-17,Tablet,7,USA
S108134,2024-11-23,Desktop,8,India
S108135,2026-01-12,Tablet,4,India
S108136,2026-06-01,Desktop,3,UK
S108137,2023-06-06,Desktop,8,Germany
S108138,2022-03-04,Mobile,4,Singapore
S108139,2025-01-01,Mobile,3,Australia
S108140,2025-08-20,Mobile,7,USA
S108141,2023-07-09,Desktop,3,UK
S108142,2023-04-07,Desktop,2,USA
S108143,2023-12-06,Tablet,2,Australia
S108144,2023-03-17,Tablet,0,USA
S108145,2023-12-30,Desktop,2,Singapore
S108146,2022-04-28,Desktop,7,UK
S108147,2024-01-31,Desktop,4,India
S108148,2022-12-15,Desktop,0,Singapore
S108149,2023-05-11,Tablet,4,Australia
S108150,2025-06-04,Desktop,4,Australia
S108151,2023-07-20,Mobile,7,UK
S108152,2023-11-30,Mobile,2,USA
S108153,2022-11-22,Tablet,7,Singapore
S108154,2024-08-09,Desktop,2,Singapore
S108155,2025-11-27,Tablet,5,UK
S108156,2026-07-13,Mobile,0,Singapore
S108157,2022-01-25,Tablet,7,USA
S108158,2026-02-06,Tablet,3,UK
S108159,2023-05-03,Desktop,8,Germany
S108160,2024-01-13,Desktop,6,USA
S108161,2024-02-29,Tablet,7,Singapore
S108162,2022-01-24,Tablet,3,Singapore
S108163,2025-04-29,Mobile,6,Canada
S108164,2025-10-08,Tablet,4,Singapore
S108165,2023-07-31,Tablet,4,Canada
S108166,2024-07-15,Desktop,7,Singapore
S108167,2024-07-10,Desktop,0,UK
S108168,2022-12-19,Desktop,5,USA
S108169,2025-08-25,Desktop,3,UK
S108170,2023-02-01,Mobile,6,India
S108171,2023-04-21,Mobile,7,Australia
S108172,2022-08-09,Mobile,0,Germany
S108173,2022-12-10,Tablet,0,Australia
S108174,2022-02-28,Tablet,8,UK
S108175,2022-09-07,Tablet,7,Australia
S108176,2026-05-20,Mobile,6,USA
S108177,2023-11-10,Desktop,2,Germany
S108178,2023-01-04,Desktop,6,Germany
S108179,2026-07-12,Tablet,0,Germany
S108180,2024-06-19,Tablet,5,Singapore
S108181,2022-05-02,Desktop,5,India
S108182,2022-12-04,Tablet,4,UK
S108183,2022-12-29,Tablet,7,Canada
S108184,2023-10-15,Tablet,2,UK
S108185,2023-02-22,Desktop,2,Australia
S108186,2022-05-26,Mobile,6,Germany
S108187,2025-02-18,Tablet,3,India
S108188,2023-03-05,Mobile,7,Australia
S108189,2024-11-14,Mobile,5,UK
S108190,2024-04-30,Mobile,8,Singapore
S108191,2022-09-04,Mobile,6,Singapore
S108192,2023-02-15,Tablet,5,Australia
S108193,2022-04-25,Desktop,1,Australia
S108194,2025-11-21,Mobile,1,Australia
S108195,2022-02-20,Tablet,8,Australia
S108196,2023-04-24,Desktop,5,India
S108197,2023-09-08,Tablet,0,India
S108198,2026-02-23,Tablet,3,India
S108199,2023-12-01,Desktop,4,Germany
S108200,2026-02-08,Mobile,2,Germany
S108201,2026-04-08,Tablet,4,USA
S108202,2025-03-27,Desktop,1,India
S108203,2025-07-15,Desktop,0,India
S108204,2024-04-29,Tablet,3,Germany
S108205,2024-11-20,Desktop,8,India
S108206,2022-03-06,Desktop,1,Australia
S108207,2023-08-10,Mobile,8,Singapore
S108208,2023-08-09,Mobile,2,Singapore
S108209,2024-01-02,Desktop,3,Canada
S108210,2024-01-19,Mobile,7,UK
S108211,2025-06-09,Desktop,4,Australia
S108212,2026-06-04,Desktop,1,Australia
S108213,2022-05-13,Mobile,2,India
S108214,2025-09-04,Desktop,5,Germany
S108215,2023-01-29,Mobile,6,USA
S108216,2024-05-02,Mobile,0,Canada
S108217,2024-05-18,Desktop,6,India
S108218,2025-09-20,Desktop,2,Canada
S108219,2023-02-23,Mobile,8,Australia
S108220,2022-06-17,Tablet,7,Canada
S108221,2024-10-31,Desktop,0,UK
S108222,2025-12-15,Desktop,2,Germany
S108223,2023-12-22,Tablet,3,Australia
S108224,2025-05-02,Mobile,4,Australia
S108225,2024-04-15,Tablet,2,UK
S108226,2025-06-16,Tablet,5,USA
S108227,2023-03-08,Tablet,0,USA
S108228,2024-05-24,Mobile,1,UK
S108229,2025-08-19,Mobile,7,Australia
S108230,2026-01-27,Tablet,5,Singapore
S108231,2024-08-12,Tablet,1,UK
S108232,2025-02-12,Tablet,3,Germany
S108233,2023-04-15,Mobile,1,Germany
S108234,2023-01-18,Tablet,2,Singapore
S108235,2024-09-11,Mobile,3,USA
S108236,2023-01-09,Tablet,0,Canada
S108237,2024-04-01,Tablet,7,Singapore
S108238,2022-10-13,Mobile,0,Australia
S108239,2025-01-12,Tablet,0,UK
S108240,2025-07-04,Desktop,0,Singapore
S108241,2024-07-16,Tablet,1,Canada
S108242,2022-08-12,Desktop,5,USA
S108243,2023-03-22,Tablet,0,USA
S108244,2024-01-02,Mobile,3,Australia
S108245,2025-09-23,Desktop,5,UK
S108246,2026-04-28,Tablet,7,USA
S108247,2023-06-21,Tablet,2,Germany
S108248,2023-08-07,Desktop,2,Germany
S108249,2024-05-07,Tablet,2,Canada
S108250,2025-10-06,Mobile,7,Germany
S108251,2023-03-03,Tablet,5,Singapore
S108252,2023-04-02,Tablet,8,USA
S108253,2022-05-28,Tablet,6,Singapore
S108254,2023-02-26,Tablet,5,USA
S108255,2024-01-10,Mobile,2,Singapore
S108256,2026-07-05,Desktop,3,Singapore
S108257,2023-02-26,Mobile,5,India
S108258,2023-09-20,Desktop,0,India
S108259,2024-09-10,Desktop,2,UK
S108260,2025-08-18,Desktop,1,Australia
S108261,2022-01-30,Desktop,5,India
S108262,2026-04-15,Mobile,4,Australia
S108263,2024-08-25,Tablet,6,Australia
S108264,2024-06-11,Mobile,7,India
S108265,2023-05-21,Mobile,8,Singapore
S108266,2026-02-12,Tablet,5,USA
S108267,2026-03-26,Desktop,5,India
S108268,2022-11-13,Tablet,5,India
S108269,2023-09-04,Tablet,6,UK
S108270,2022-01-12,Desktop,2,India
S108271,2025-02-22,Mobile,6,UK
S108272,2025-09-14,Tablet,3,India
S108273,2026-05-18,Desktop,0,Australia
S108274,2024-06-06,Desktop,0,Germany
S108275,2023-12-03,Desktop,6,Australia
S108276,2023-05-04,Mobile,3,Singapore
S108277,2022-07-08,Tablet,0,Canada
S108278,2023-10-08,Mobile,5,Singapore
S108279,2025-11-15,Desktop,4,USA
S108280,2025-04-03,Tablet,7,Singapore
S108281,2023-12-23,Tablet,6,UK
S108282,2026-02-11,Tablet,2,UK
S108283,2026-06-17,Mobile,6,USA
S108284,2023-03-06,Tablet,7,Canada
S108285,2024-01-14,Tablet,5,USA
S108286,2022-10-31,Tablet,8,Australia
S108287,2025-09-08,Tablet,7,Germany
S108288,2025-01-03,Mobile,2,USA
S108289,2023-12-27,Desktop,3,India
S108290,2024-11-26,Mobile,5,USA
S108291,2023-08-14,Desktop,2,Germany
S108292,2022-04-15,Tablet,0,Canada
S108293,2023-09-29,Mobile,5,India
S108294,2022-08-14,Desktop,7,Singapore
S108295,2022-10-15,Mobile,2,UK
S108296,2026-02-03,Tablet,8,USA
S108297,2025-04-14,Mobile,5,USA
S108298,2025-06-21,Mobile,2,Singapore
S108299,2023-05-20,Desktop,1,Germany
S108300,2024-04-24,Mobile,7,USA
S108301,2026-06-12,Desktop,5,UK
S108302,2025-02-26,Mobile,2,Germany
S108303,2022-02-26,Mobile,7,Canada
S108304,2023-10-23,Mobile,2,UK
S108305,2023-10-10,Mobile,4,UK
S108306,2026-06-15,Mobile,7,Germany
S108307,2022-01-27,Mobile,5,UK
S108308,2022-09-09,Tablet,2,Canada
S108309,2024-07-05,Tablet,4,USA
S108310,2023-06-28,Desktop,3,Australia
S108311,2023-10-03,Desktop,0,UK
S108312,2023-07-21,Mobile,2,UK
S108313,2024-05-12,Mobile,4,UK
S108314,2025-02-02,Mobile,0,UK
S108315,2022-07-21,Tablet,4,Canada
S108316,2026-01-10,Tablet,5,UK
S108317,2023-03-15,Desktop,2,USA
S108318,2024-09-11,Mobile,6,Australia
S108319,2023-06-30,Mobile,7,Germany
S108320,2022-12-18,Tablet,4,India
S108321,2023-11-04,Mobile,7,UK
S108322,2024-09-24,Tablet,1,India
S108323,2024-11-29,Desktop,5,Singapore
S108324,2024-08-11,Tablet,0,Canada
S108325,2023-11-03,Desktop,2,Germany
S108326,2024-12-04,Mobile,7,Singapore
S108327,2025-09-19,Desktop,6,Canada
S108328,2024-09-12,Tablet,4,Germany
S108329,2024-01-22,Mobile,6,UK
S108330,2025-07-05,Tablet,2,Canada
S108331,2024-12-26,Tablet,8,Canada
S108332,2025-01-28,Desktop,8,Canada
S108333,2024-12-03,Mobile,2,Germany
S108334,2023-03-10,Desktop,0,Australia
S108335,2026-04-19,Desktop,2,UK
S108336,2025-12-12,Tablet,6,Germany
S108337,2022-12-02,Mobile,2,Canada
S108338,2022-12-20,Tablet,1,India
S108339,2022-05-01,Tablet,3,Germany
S108340,2026-06-25,Desktop,4,Singapore
S108341,2026-06-06,Tablet,0,UK
S108342,2024-05-02,Mobile,0,UK
S108343,2024-01-17,Tablet,7,Canada
S108344,2025-04-05,Desktop,8,India
S108345,2024-09-05,Tablet,0,Germany
S108346,2022-08-01,Mobile,8,UK
S108347,2022-08-20,Mobile,1,UK
S108348,2022-03-22,Tablet,6,India
S108349,2026-02-20,Mobile,1,UK
S108350,2022-09-24,Tablet,5,Australia
S108351,2023-09-11,Tablet,8,Australia
S108352,2024-07-22,Desktop,7,USA
S108353,2024-08-24,Tablet,2,Singapore
S108354,2023-12-19,Desktop,4,Australia
S108355,2024-08-04,Desktop,8,India
S108356,2024-03-13,Tablet,7,USA
S108357,2025-10-04,Tablet,4,UK
S108358,2026-03-27,Desktop,5,Australia
S108359,2022-06-10,Tablet,5,Canada
S108360,2023-05-11,Tablet,0,Australia
S108361,2024-02-25,Desktop,7,UK
S108362,2023-08-17,Desktop,5,Germany
S108363,2022-05-13,Tablet,3,Germany
S108364,2025-01-27,Mobile,7,Germany
S108365,2022-07-20,Mobile,5,USA
S108366,2025-03-29,Desktop,4,Canada
S108367,2022-04-05,Desktop,2,USA
S108368,2023-03-06,Tablet,1,Singapore
S108369,2024-04-23,Desktop,1,Canada
S108370,2025-03-23,Tablet,4,Germany
S108371,2024-07-25,Desktop,7,Singapore
S108372,2023-06-17,Desktop,1,UK
S108373,2024-10-07,Desktop,0,USA
S108374,2026-04-13,Mobile,6,USA
S108375,2022-08-02,Tablet,2,Australia
S108376,2024-07-07,Tablet,1,Canada
S108377,2023-05-21,Desktop,5,Germany
S108378,2022-02-20,Mobile,3,Canada
S108379,2026-07-02,Mobile,1,Australia
S108380,2023-02-26,Tablet,2,USA
S108381,2022-10-11,Mobile,4,Germany
S108382,2026-07-21,Mobile,6,Singapore
S108383,2022-03-12,Desktop,5,India
S108384,2023-05-24,Tablet,1,UK
S108385,2023-11-11,Mobile,7,Germany
S108386,2024-01-25,Desktop,0,USA
S108387,2022-09-25,Desktop,7,Australia
S108388,2023-10-15,Desktop,0,Australia
S108389,2024-04-25,Desktop,5,UK
S108390,2025-02-11,Tablet,0,USA
S108391,2026-07-07,Tablet,3,Germany
S108392,2022-02-06,Mobile,7,USA
S108393,2022-02-05,Mobile,1,Singapore
S108394,2022-07-03,Desktop,4,Australia
S108395,2022-09-26,Mobile,4,Australia
S108396,2024-07-26,Mobile,6,Singapore
S108397,2022-01-11,Desktop,2,Germany
S108398,2022-08-16,Mobile,2,India
S108399,2025-09-22,Tablet,0,Australia
S108400,2026-04-16,Mobile,3,Canada
S108401,2023-10-16,Mobile,1,Germany
S108402,2025-04-19,Desktop,3,Australia
S108403,2024-01-17,Mobile,8,UK
S108404,2024-02-09,Tablet,3,UK
S108405,2022-03-11,Desktop,2,Germany
S108406,2025-09-02,Mobile,8,UK
S108407,2023-04-19,Mobile,5,Singapore
S108408,2022-02-23,Desktop,0,India
S108409,2023-08-05,Tablet,3,India
S108410,2022-07-13,Tablet,3,Australia
S108411,2025-04-19,Mobile,0,India
S108412,2024-10-11,Mobile,3,UK
S108413,2024-10-03,Desktop,2,Singapore
S108414,2025-01-07,Mobile,1,Germany
S108415,2025-07-05,Tablet,3,India
S108416,2025-08-03,Mobile,8,Canada
S108417,2024-05-23,Tablet,7,Canada
S108418,2025-04-14,Mobile,0,Singapore
S108419,2025-03-18,Desktop,7,Australia
S108420,2022-01-22,Desktop,1,UK
S108421,2024-06-25,Tablet,7,Germany
S108422,2024-05-03,Mobile,0,Germany
S108423,2022-03-15,Mobile,1,UK
S108424,2023-12-11,Mobile,3,Singapore
S108425,2024-12-27,Desktop,6,Canada
S108426,2023-12-03,Desktop,8,Singapore
S108427,2022-09-02,Mobile,5,India
S108428,2022-04-30,Tablet,4,USA
S108429,2024-05-18,Mobile,3,Canada
S108430,2026-06-22,Mobile,5,Australia
S108431,2023-05-26,Desktop,6,Singapore
S108432,2025-06-08,Tablet,5,India
S108433,2024-11-08,Desktop,3,India
S108434,2025-11-08,Desktop,6,Australia
S108435,2023-11-06,Desktop,6,Singapore
S108436,2022-11-07,Tablet,0,Germany
S108437,2024-11-21,Tablet,2,Canada
S108438,2023-04-25,Tablet,6,Australia
S108439,2024-09-14,Desktop,5,USA
S108440,2024-12-31,Mobile,1,UK
S108441,2025-03-08,Tablet,6,Canada
S108442,2025-11-27,Mobile,3,Australia
S108443,2026-01-23,Tablet,4,India
S108444,2025-06-03,Desktop,8,Germany
S108445,2023-07-06,Desktop,7,UK
S108446,2023-04-17,Tablet,7,Germany
S108447,2022-06-29,Mobile,5,India
S108448,2024-12-29,Tablet,3,India
S108449,2023-07-17,Tablet,7,USA
S108450,2026-01-21,Mobile,3,India
S108451,2024-01-17,Mobile,8,Germany
S108452,2024-08-10,Mobile,5,USA
S108453,2026-06-10,Tablet,4,Singapore
S108454,2025-03-20,Tablet,8,India
S108455,2022-01-16,Desktop,3,Australia
S108456,2025-11-26,Tablet,6,USA
S108457,2023-05-09,Desktop,5,India
S108458,2025-06-13,Tablet,7,USA
S108459,2024-01-16,Mobile,7,USA
S108460,2024-03-24,Tablet,2,Singapore
S108461,2024-04-27,Desktop,7,India
S108462,2026-03-13,Mobile,2,India
S108463,2025-10-03,Mobile,4,UK
S108464,2022-08-28,Desktop,8,Australia
S108465,2024-07-14,Tablet,6,USA
S108466,2024-04-24,Desktop,3,Germany
S108467,2023-10-14,Mobile,5,Germany
S108468,2024-02-29,Mobile,3,Australia
S108469,2025-09-25,Tablet,2,USA
S108470,2025-09-14,Tablet,1,Germany
S108471,2023-11-02,Tablet,7,Australia
S108472,2024-05-15,Desktop,1,Canada
S108473,2023-03-07,Mobile,7,USA
S108474,2023-08-03,Tablet,2,Singapore
S108475,2022-08-12,Tablet,4,Australia
S108476,2023-02-25,Mobile,8,India
S108477,2023-11-15,Desktop,3,Canada
S108478,2022-08-31,Desktop,0,India
S108479,2025-04-25,Mobile,6,Australia
S108480,2025-08-24,Tablet,8,Germany
S108481,2024-05-01,Mobile,7,India
S108482,2024-12-07,Tablet,3,Germany
S108483,2022-12-17,Desktop,0,Singapore
S108484,2025-08-05,Tablet,0,India
S108485,2026-02-13,Desktop,1,Germany
S108486,2023-10-14,Desktop,0,Australia
S108487,2026-06-09,Tablet,2,Canada
S108488,2023-07-16,Desktop,8,India
S108489,2026-06-18,Mobile,8,USA
S108490,2024-11-10,Tablet,6,India
S108491,2026-06-26,Mobile,5,India
S108492,2024-05-17,Mobile,2,USA
S108493,2025-03-18,Mobile,5,Canada
S108494,2026-01-30,Mobile,0,Singapore
S108495,2026-01-25,Tablet,6,India
S108496,2025-04-23,Desktop,6,India
S108497,2025-03-03,Mobile,5,UK
S108498,2023-12-03,Mobile,8,Australia
S108499,2024-12-03,Tablet,6,Germany
S108500,2025-04-21,Desktop,7,Singapore
S108501,2024-07-04,Desktop,5,Germany
S108502,2025-09-24,Tablet,2,Germany
S108503,2024-06-17,Desktop,8,Germany
S108504,2022-12-13,Desktop,4,Singapore
S108505,2024-02-25,Mobile,4,Singapore
S108506,2025-05-16,Mobile,0,USA
S108507,2025-06-22,Mobile,4,India
S108508,2024-03-11,Tablet,3,India
S108509,2022-07-27,Tablet,6,Singapore
S108510,2023-10-27,Mobile,3,Canada
S108511,2025-07-09,Mobile,4,Germany
S108512,2025-06-22,Desktop,2,India
S108513,2026-02-26,Tablet,6,Singapore
S108514,2024-04-20,Tablet,4,India
S108515,2025-01-06,Mobile,7,India
S108516,2026-01-02,Desktop,5,Singapore
S108517,2022-09-19,Mobile,1,Singapore
S108518,2023-04-12,Desktop,7,USA
S108519,2022-10-27,Desktop,4,Singapore
S108520,2022-11-16,Desktop,6,USA
S108521,2024-02-24,Desktop,7,Germany
S108522,2024-12-28,Desktop,7,UK
S108523,2026-01-27,Mobile,2,Australia
S108524,2023-06-02,Mobile,2,USA
S108525,2022-07-18,Mobile,5,USA
S108526,2023-01-07,Desktop,5,Canada
S108527,2022-08-20,Mobile,4,Australia
S108528,2022-08-30,Tablet,5,Singapore
S108529,2023-09-25,Desktop,2,India
S108530,2024-04-25,Mobile,4,USA
S108531,2023-08-22,Tablet,4,Canada
S108532,2025-07-26,Tablet,5,Germany
S108533,2025-11-15,Mobile,8,Singapore
S108534,2025-04-07,Desktop,1,Singapore
S108535,2022-10-09,Tablet,2,Singapore
S108536,2024-10-26,Tablet,4,Germany
S108537,2024-11-07,Desktop,0,India
S108538,2024-09-09,Desktop,3,Singapore
S108539,2022-11-17,Mobile,8,Australia
S108540,2023-05-07,Mobile,1,Singapore
S108541,2025-03-08,Mobile,4,Australia
S108542,2022-05-22,Mobile,0,Australia
S108543,2024-12-11,Desktop,2,USA
S108544,2023-11-05,Mobile,1,Australia
S108545,2022-05-23,Tablet,7,USA
S108546,2022-01-20,Tablet,6,UK
S108547,2022-01-30,Tablet,5,USA
S108548,2023-04-27,Desktop,0,USA
S108549,2022-08-27,Mobile,3,India
S108550,2023-01-29,Desktop,2,Canada
S108551,2023-01-27,Mobile,1,Singapore
S108552,2026-06-27,Mobile,8,Singapore
S108553,2025-08-16,Tablet,1,Germany
S108554,2025-04-10,Tablet,2,Singapore
S108555,2024-04-27,Tablet,5,Canada
S108556,2022-04-15,Mobile,3,Canada
S108557,2022-12-31,Mobile,2,USA
S108558,2023-12-17,Desktop,3,Canada
S108559,2023-06-23,Tablet,1,India
S108560,2025-05-13,Tablet,1,India
S108561,2026-01-25,Mobile,5,Germany
S108562,2022-12-28,Desktop,6,Australia
S108563,2023-05-16,Mobile,7,India
S108564,2026-07-15,Tablet,5,Germany
S108565,2022-02-14,Desktop,8,Canada
S108566,2024-07-15,Desktop,2,Australia
S108567,2026-05-31,Tablet,6,USA
S108568,2025-03-27,Tablet,5,Australia
S108569,2023-06-09,Desktop,6,UK
S108570,2024-06-01,Desktop,3,UK
S108571,2023-04-11,Desktop,1,USA
S108572,2024-11-07,Desktop,8,Australia
S108573,2023-12-05,Tablet,4,Germany
S108574,2022-05-01,Mobile,5,USA
S108575,2022-01-06,Desktop,6,Canada
S108576,2022-01-25,Tablet,8,UK
S108577,2026-03-15,Desktop,3,India
S108578,2023-10-20,Tablet,1,Australia
S108579,2026-06-07,Mobile,8,UK
S108580,2025-06-15,Mobile,1,Australia
S108581,2025-11-29,Mobile,1,Canada
S108582,2023-03-02,Mobile,8,USA
S108583,2025-10-21,Desktop,3,Singapore
S108584,2026-06-24,Tablet,6,Germany
S108585,2025-11-27,Desktop,4,Australia
S108586,2023-11-24,Desktop,1,Singapore
S108587,2024-05-12,Desktop,2,Singapore
S108588,2022-05-23,Tablet,1,Singapore
S108589,2022-12-09,Mobile,5,Canada
S108590,2024-12-25,Desktop,2,Canada
S108591,2025-05-06,Mobile,4,Singapore
S108592,2023-11-09,Tablet,5,UK
S108593,2023-04-29,Mobile,0,Germany
S108594,2024-12-10,Tablet,2,Germany
S108595,2026-01-01,Tablet,7,Germany
S108596,2026-04-28,Tablet,2,Australia
S108597,2026-02-23,Mobile,1,Germany
S108598,2024-11-08,Mobile,8,Germany
S108599,2022-12-06,Tablet,5,Australia
S108600,2023-05-28,Tablet,0,Australia
S108601,2024-12-12,Desktop,1,UK
S108602,2025-04-28,Mobile,0,Canada
S108603,2022-09-01,Mobile,3,Canada
S108604,2025-02-09,Tablet,2,Singapore
S108605,2023-01-18,Desktop,8,USA
S108606,2025-12-08,Tablet,8,Canada
S108607,2023-01-15,Mobile,0,Australia
S108608,2022-07-13,Desktop,1,USA
S108609,2023-10-11,Mobile,3,Germany
S108610,2025-12-13,Desktop,5,Singapore
S108611,2024-08-15,Tablet,8,India
S108612,2024-02-23,Desktop,0,India
S108613,2023-01-07,Mobile,0,Australia
S108614,2022-03-19,Mobile,1,Germany
S108615,2025-06-15,Desktop,3,USA
S108616,2026-07-01,Tablet,0,Singapore
S108617,2022-12-30,Tablet,3,India
S108618,2024-07-22,Tablet,0,Australia
S108619,2022-04-13,Tablet,2,Singapore
S108620,2025-09-15,Mobile,4,India
S108621,2024-03-02,Tablet,5,Singapore
S108622,2024-11-29,Mobile,2,Australia
S108623,2023-09-18,Mobile,0,UK
S108624,2023-09-20,Tablet,0,Canada
S108625,2023-12-29,Desktop,1,Canada
S108626,2022-03-02,Tablet,7,Canada
S108627,2024-01-12,Tablet,6,UK
S108628,2025-07-14,Desktop,1,Australia
S108629,2024-01-14,Tablet,7,India
S108630,2025-09-08,Tablet,6,Australia
S108631,2025-09-05,Desktop,3,Germany
S108632,2022-12-16,Tablet,7,Germany
S108633,2022-04-24,Mobile,0,India
S108634,2022-01-03,Mobile,8,Singapore
S108635,2023-05-13,Mobile,5,Australia
S108636,2022-04-29,Desktop,5,Germany
S108637,2024-07-28,Tablet,2,Australia
S108638,2023-10-02,Tablet,4,USA
S108639,2022-06-14,Tablet,2,Germany
S108640,2022-01-23,Desktop,0,UK
S108641,2025-01-06,Desktop,4,UK
S108642,2025-02-07,Mobile,6,Germany
S108643,2025-09-18,Desktop,4,USA
S108644,2025-02-26,Mobile,7,UK
S108645,2024-09-24,Tablet,2,Singapore
S108646,2024-01-09,Mobile,1,UK
S108647,2023-03-30,Mobile,8,Singapore
S108648,2024-09-12,Mobile,2,India
S108649,2023-07-04,Mobile,2,Singapore
S108650,2026-04-10,Desktop,8,Singapore
S108651,2022-04-19,Desktop,1,UK
S108652,2026-06-06,Desktop,4,Germany
S108653,2022-11-07,Mobile,1,Canada
S108654,2022-12-20,Desktop,3,India
S108655,2025-07-06,Desktop,8,Germany
S108656,2023-11-23,Desktop,3,USA
S108657,2025-12-17,Mobile,6,USA
S108658,2024-05-17,Desktop,6,Australia
S108659,2023-03-08,Tablet,6,Germany
S108660,2022-03-03,Mobile,3,USA
S108661,2023-09-13,Desktop,5,Canada
S108662,2026-01-03,Mobile,1,India
S108663,2025-06-26,Desktop,5,India
S108664,2025-10-15,Tablet,8,UK
S108665,2023-01-04,Desktop,6,India
S108666,2025-05-11,Mobile,1,Australia
S108667,2025-09-20,Desktop,8,USA
S108668,2025-08-08,Tablet,0,Australia
S108669,2022-04-18,Mobile,7,India
S108670,2022-04-03,Mobile,0,India
S108671,2023-03-19,Tablet,3,Germany
S108672,2024-01-09,Mobile,5,UK
S108673,2022-07-23,Mobile,8,India
S108674,2023-07-06,Mobile,0,Australia
S108675,2026-07-20,Mobile,1,Australia
S108676,2024-01-29,Mobile,7,Germany
S108677,2023-12-27,Desktop,8,India
S108678,2022-06-04,Mobile,7,India
S108679,2025-07-26,Tablet,5,USA
S108680,2022-06-12,Tablet,8,Singapore
S108681,2022-05-22,Desktop,3,Canada
S108682,2026-07-07,Desktop,6,Singapore
S108683,2024-11-25,Mobile,5,Singapore
S108684,2023-01-08,Mobile,5,Australia
S108685,2025-08-22,Desktop,7,Germany
S108686,2023-12-08,Mobile,4,Singapore
S108687,2024-06-08,Mobile,3,Australia
S108688,2022-06-14,Tablet,4,India
S108689,2022-02-05,Mobile,4,Canada
S108690,2024-04-21,Desktop,0,UK
S108691,2025-12-31,Desktop,4,Australia
S108692,2026-01-11,Mobile,1,Singapore
S108693,2022-03-01,Mobile,3,Australia
S108694,2025-07-12,Tablet,2,Germany
S108695,2025-12-01,Mobile,5,UK
S108696,2025-05-16,Mobile,3,Singapore
S108697,2022-11-25,Mobile,3,UK
S108698,2022-05-31,Desktop,8,Australia
S108699,2022-02-17,Mobile,3,Singapore
S108700,2023-01-18,Mobile,2,India
S108701,2025-01-01,Mobile,2,USA
S108702,2025-01-30,Desktop,0,USA
S108703,2024-04-11,Tablet,3,Germany
S108704,2022-08-12,Tablet,8,USA
S108705,2026-07-07,Tablet,0,Germany
S108706,2025-11-01,Desktop,0,UK
S108707,2023-04-26,Tablet,7,Australia
S108708,2026-04-09,Mobile,6,Australia
S108709,2022-12-16,Tablet,7,Australia
S108710,2026-03-16,Desktop,6,India
S108711,2023-01-27,Tablet,8,India
S108712,2026-06-07,Mobile,3,Canada
S108713,2023-07-12,Desktop,4,Singapore
S108714,2023-03-01,Desktop,1,Australia
S108715,2024-08-02,Tablet,3,UK
S108716,2022-05-17,Tablet,8,Germany
S108717,2022-08-25,Mobile,3,UK
S108718,2024-04-06,Desktop,3,India
S108719,2024-02-22,Desktop,4,Canada
S108720,2023-01-03,Tablet,0,Australia
S108721,2022-02-22,Mobile,3,Canada
S108722,2026-02-19,Desktop,8,Singapore
S108723,2025-08-19,Tablet,4,Australia
S108724,2025-11-09,Tablet,7,USA
S108725,2026-07-28,Tablet,2,Canada
S108726,2025-01-10,Mobile,5,Canada
S108727,2024-09-22,Tablet,5,Australia
S108728,2026-07-02,Mobile,1,India
S108729,2022-01-11,Mobile,2,Australia
S108730,2022-02-15,Tablet,0,USA
S108731,2024-09-10,Desktop,7,UK
S108732,2025-08-04,Desktop,7,Canada
S108733,2024-07-28,Mobile,8,Canada
S108734,2024-04-24,Desktop,6,Singapore
S108735,2025-06-08,Desktop,0,UK
S108736,2026-01-01,Desktop,8,UK
S108737,2024-04-21,Desktop,4,Australia
S108738,2025-06-01,Tablet,2,India
S108739,2024-10-10,Mobile,1,USA
S108740,2025-03-12,Tablet,5,USA
S108741,2022-12-15,Mobile,7,Australia
S108742,2023-07-20,Mobile,4,Canada
S108743,2025-05-17,Desktop,6,UK
S108744,2023-10-18,Mobile,7,Germany
