seller_id,fraud_flag,risk_score,fraud_reason
S108934,False,40,Multiple Accounts
S108935,False,76,Document Mismatch
S108936,False,62,Fake Address
S108937,False,41,Document Mismatch
S108938,False,12,None
S108939,False,30,Document Mismatch
S108940,True,91,None
S108941,False,18,Fake Address
S108942,True,99,Document Mismatch
S108943,False,75,Document Mismatch
S108944,True,86,Multiple Accounts
S108945,False,26,Fake Address
S108946,False,24,Multiple Accounts
S108947,False,30,None
S108948,False,36,Multiple Accounts
S108949,False,68,None
S108950,False,13,Document Mismatch
S108951,False,46,Fake Address
S108952,True,86,Fake Address
S108953,False,78,Document Mismatch
S108954,False,77,Multiple Accounts
S108955,False,6,Fake Address
S108956,True,96,Document Mismatch
S108957,False,51,None
S108958,True,92,Multiple Accounts
S108959,False,28,Multiple Accounts
S108960,False,74,Fake Address
S108961,True,90,Multiple Accounts
S108962,False,11,None
S108963,False,36,Fake Address
S108964,False,55,Multiple Accounts
S108965,False,59,None
S108966,False,69,Multiple Accounts
S108967,False,53,Multiple Accounts
S108968,False,66,Fake Address
S108969,False,56,None
S108970,False,81,Fake Address
S108971,False,81,Fake Address
S108972,False,76,Document Mismatch
S108973,False,75,Multiple Accounts
S108974,False,53,Document Mismatch
S108975,False,67,Multiple Accounts
S108976,True,86,Multiple Accounts
S108977,False,10,None
S108978,False,67,Document Mismatch
S108979,False,37,Fake Address
S108980,False,58,Fake Address
S108981,False,53,Document Mismatch
S108982,True,89,Multiple Accounts
S108983,False,14,Document Mismatch
S108984,True,97,Multiple Accounts
S108985,True,91,Fake Address
S108986,False,69,Fake Address
S108987,False,46,None
S108988,False,83,Fake Address
S108989,False,28,Multiple Accounts
S108990,False,11,Multiple Accounts
S108991,False,40,Fake Address
S108992,False,72,Document Mismatch
S108993,False,27,Fake Address
S108994,False,6,Fake Address
S108995,False,36,Document Mismatch
S108996,False,68,None
S108997,True,88,Document Mismatch
S108998,False,82,Fake Address
S108999,False,61,None
S109000,True,99,Fake Address
S109001,False,80,Document Mismatch
S109002,False,20,Fake Address
S109003,True,99,None
S109004,False,80,Document Mismatch
S109005,False,44,Multiple Accounts
S109006,False,1,Fake Address
S109007,False,17,Multiple Accounts
S109008,True,93,Multiple Accounts
S109009,False,77,Document Mismatch
S109010,False,21,Fake Address
S109011,False,29,None
S109012,True,96,Document Mismatch
S109013,False,79,Multiple Accounts
S109014,False,83,Document Mismatch
S109015,False,52,Multiple Accounts
S109016,True,94,None
S109017,True,95,Fake Address
S109018,True,90,Document Mismatch
S109019,False,49,None
S109020,False,62,Fake Address
S109021,False,27,Fake Address
S109022,False,64,None
S109023,False,9,None
S109024,False,41,Fake Address
S109025,False,1,Fake Address
S109026,False,45,Multiple Accounts
S109027,False,76,Fake Address
S109028,False,10,Document Mismatch
S109029,True,92,Document Mismatch
S109030,False,63,None
S109031,False,45,Fake Address
S109032,False,20,Fake Address
S109033,False,20,Multiple Accounts
S109034,False,25,Multiple Accounts
S109035,False,71,Fake Address
S109036,False,76,Document Mismatch
S109037,False,71,None
S109038,False,60,Multiple Accounts
S109039,False,9,Multiple Accounts
S109040,False,77,Fake Address
S109041,False,46,Multiple Accounts
S109042,False,85,Multiple Accounts
S109043,False,16,Fake Address
S109044,True,95,Fake Address
S109045,False,29,Document Mismatch
S109046,False,41,Multiple Accounts
S109047,False,79,Fake Address
S109048,False,19,None
S109049,False,9,Multiple Accounts
S109050,False,48,Document Mismatch
S109051,False,34,Document Mismatch
S109052,True,90,Fake Address
S109053,True,100,Document Mismatch
S109054,False,45,Document Mismatch
S109055,False,16,Document Mismatch
S109056,False,68,Multiple Accounts
S109057,False,17,Fake Address
S109058,False,66,Multiple Accounts
S109059,False,71,Fake Address
S109060,False,4,Multiple Accounts
S109061,False,20,Multiple Accounts
S109062,False,68,None
S109063,False,52,Multiple Accounts
S109064,False,16,None
S109065,False,62,None
S109066,False,56,None
S109067,False,37,Multiple Accounts
S109068,False,20,None
S109069,False,52,Document Mismatch
S109070,False,83,Multiple Accounts
S109071,False,40,Fake Address
S109072,True,90,Multiple Accounts
S109073,False,33,Fake Address
S109074,False,26,Document Mismatch
S109075,False,42,Fake Address
S109076,False,29,Document Mismatch
S109077,False,29,Document Mismatch
S109078,False,13,Multiple Accounts
S109079,False,56,Fake Address
S109080,False,40,None
S109081,False,7,Document Mismatch
S109082,False,76,Document Mismatch
S109083,False,15,Fake Address
S109084,False,39,Document Mismatch
S109085,True,97,Fake Address
S109086,False,77,Fake Address
S109087,False,58,None
S109088,False,33,Multiple Accounts
S109089,False,42,Fake Address
S109090,False,17,Multiple Accounts
S109091,False,27,Fake Address
S109092,False,15,Document Mismatch
S109093,False,39,None
S109094,False,21,Multiple Accounts
S109095,False,78,Document Mismatch
S109096,False,66,Document Mismatch
S109097,False,13,None
S109098,True,99,Multiple Accounts
S109099,False,25,None
S109100,False,8,Multiple Accounts
S109101,False,81,Document Mismatch
S109102,False,26,Document Mismatch
S109103,False,21,Document Mismatch
S109104,False,78,Multiple Accounts
S109105,False,17,None
S109106,False,21,Multiple Accounts
S109107,False,25,Multiple Accounts
S109108,False,61,Document Mismatch
S109109,False,17,Multiple Accounts
S109110,False,85,Fake Address
S109111,False,36,None
S109112,False,63,Multiple Accounts
S109113,False,36,None
S109114,False,50,Fake Address
S109115,False,17,Document Mismatch
S109116,False,44,Document Mismatch
S109117,False,32,Fake Address
S109118,False,68,Document Mismatch
S109119,False,8,Document Mismatch
S109120,False,6,None
S109121,False,49,None
S109122,False,35,None
S109123,False,69,Fake Address
S109124,False,47,Document Mismatch
S109125,True,91,Fake Address
S109126,True,100,None
S109127,False,51,Document Mismatch
S109128,True,91,None
S109129,False,8,Multiple Accounts
S109130,False,12,Document Mismatch
S109131,False,57,Fake Address
S109132,False,38,Document Mismatch
S109133,False,1,Multiple Accounts
S109134,False,52,Document Mismatch
S109135,True,91,Document Mismatch
S109136,False,71,None
S109137,False,24,Multiple Accounts
S109138,False,75,Document Mismatch
S109139,False,18,Fake Address
S109140,False,41,None
S109141,True,99,None
S109142,False,42,Document Mismatch
S109143,False,23,Fake Address
S109144,False,55,None
S109145,False,48,Document Mismatch
S109146,False,79,None
S109147,False,46,Fake Address
S109148,False,77,Multiple Accounts
S109149,False,46,Document Mismatch
S109150,False,28,Multiple Accounts
S109151,False,70,Multiple Accounts
S109152,True,87,Multiple Accounts
S109153,False,56,Document Mismatch
S109154,True,87,Multiple Accounts
S109155,False,64,Fake Address
S109156,False,73,Document Mismatch
S109157,False,40,Multiple Accounts
S109158,False,69,Multiple Accounts
S109159,True,96,Multiple Accounts
S109160,False,81,Fake Address
S109161,True,88,Multiple Accounts
S109162,False,60,Fake Address
S109163,False,51,Document Mismatch
S109164,True,96,Fake Address
S109165,False,58,Fake Address
S109166,False,51,Document Mismatch
S109167,True,98,Fake Address
S109168,False,46,None
S109169,False,28,Fake Address
S109170,False,9,Fake Address
S109171,False,80,Multiple Accounts
S109172,False,2,Fake Address
S109173,False,50,Document Mismatch
S109174,False,47,None
S109175,False,12,None
S109176,False,84,Fake Address
S109177,True,92,Document Mismatch
S109178,False,49,Document Mismatch
S109179,False,28,Multiple Accounts
S109180,False,79,Multiple Accounts
S109181,False,15,Multiple Accounts
S109182,False,18,None
S109183,False,67,None
S109184,False,82,Fake Address
S109185,False,61,None
S109186,False,30,Fake Address
S109187,False,3,None
S109188,False,4,Multiple Accounts
S109189,False,83,Fake Address
S109190,True,94,None
S109191,False,3,Document Mismatch
S109192,False,35,Document Mismatch
S109193,False,57,None
S109194,False,63,Document Mismatch
S109195,False,52,Multiple Accounts
S109196,True,100,None
S109197,False,58,Multiple Accounts
S109198,False,59,Fake Address
S109199,False,27,Multiple Accounts
S109200,False,59,Multiple Accounts
S109201,False,44,Multiple Accounts
S109202,True,96,Fake Address
S109203,False,4,Fake Address
S109204,False,31,Multiple Accounts
S109205,False,28,None
S109206,False,56,Fake Address
S109207,False,29,Fake Address
S109208,False,80,Document Mismatch
S109209,False,57,Document Mismatch
S109210,False,53,None
S109211,False,52,Document Mismatch
S109212,False,7,None
S109213,False,23,None
S109214,False,66,Fake Address
S109215,False,33,Multiple Accounts
S109216,False,16,Document Mismatch
S109217,False,36,Fake Address
S109218,False,65,Document Mismatch
S109219,True,99,Fake Address
S109220,False,72,None
S109221,False,12,None
S109222,False,7,Document Mismatch
S109223,False,46,None
S109224,False,52,Fake Address
S109225,False,57,Multiple Accounts
S109226,False,19,Multiple Accounts
S109227,True,90,None
S109228,False,69,None
S109229,False,41,Fake Address
S109230,False,43,Multiple Accounts
S109231,False,10,Document Mismatch
S109232,False,80,None
S109233,False,50,Fake Address
S109234,False,10,Multiple Accounts
S109235,False,1,Fake Address
S109236,False,53,None
S109237,False,5,Multiple Accounts
S109238,False,53,None
S109239,False,16,Document Mismatch
S109240,False,68,None
S109241,False,57,Fake Address
S109242,False,45,Multiple Accounts
S109243,False,33,None
S109244,False,69,None
S109245,False,85,None
S109246,False,56,None
S109247,True,91,Document Mismatch
S109248,False,50,Fake Address
S109249,False,70,Document Mismatch
S109250,False,45,None
S109251,False,52,Fake Address
S109252,False,65,Multiple Accounts
S109253,False,3,Multiple Accounts
S109254,True,90,Multiple Accounts
S109255,False,3,Document Mismatch
S109256,False,46,None
S109257,False,80,Multiple Accounts
S109258,True,96,None
S109259,False,59,Document Mismatch
S109260,True,98,Document Mismatch
S109261,False,80,Document Mismatch
S109262,False,28,Multiple Accounts
S109263,False,59,Document Mismatch
S109264,False,7,Fake Address
S109265,False,35,Multiple Accounts
S109266,False,30,Document Mismatch
S109267,False,80,Document Mismatch
S109268,False,64,Fake Address
S109269,False,49,Document Mismatch
S109270,False,28,Document Mismatch
S109271,False,13,Document Mismatch
S109272,False,34,Multiple Accounts
S109273,False,85,Fake Address
S109274,False,64,Document Mismatch
S109275,False,75,Document Mismatch
S109276,False,54,None
S109277,False,42,Fake Address
S109278,True,86,Multiple Accounts
S109279,False,73,Fake Address
S109280,False,72,None
S109281,False,56,Multiple Accounts
S109282,True,87,None
S109283,False,76,Document Mismatch
S109284,False,29,Document Mismatch
S109285,False,47,Document Mismatch
S109286,False,61,None
S109287,False,8,Multiple Accounts
S109288,True,94,None
S109289,False,17,None
S109290,False,41,Document Mismatch
S109291,False,1,Document Mismatch
S109292,False,83,Document Mismatch
S109293,False,44,Multiple Accounts
S109294,False,39,Document Mismatch
S109295,False,26,Document Mismatch
S109296,True,97,Document Mismatch
S109297,False,51,Multiple Accounts
S109298,False,1,None
S109299,False,62,None
S109300,True,100,None
S109301,False,50,None
S109302,True,91,None
S109303,False,80,Fake Address
S109304,False,78,None
S109305,True,96,Fake Address
S109306,False,82,Multiple Accounts
S109307,False,23,Fake Address
S109308,False,33,Multiple Accounts
S109309,False,47,None
S109310,False,62,Document Mismatch
S109311,False,28,None
S109312,False,1,Fake Address
S109313,False,2,None
S109314,False,24,Fake Address
S109315,False,7,Multiple Accounts
S109316,False,21,Document Mismatch
S109317,False,38,Multiple Accounts
S109318,True,88,None
S109319,False,4,Fake Address
S109320,False,22,None
S109321,False,30,Fake Address
S109322,False,25,Multiple Accounts
S109323,False,62,Document Mismatch
S109324,False,83,Document Mismatch
S109325,False,59,Fake Address
S109326,False,18,None
S109327,False,40,Document Mismatch
S109328,True,100,Fake Address
S109329,False,64,Fake Address
S109330,False,64,None
S109331,False,55,Document Mismatch
S109332,False,42,None
S109333,False,11,Fake Address
S109334,False,28,Multiple Accounts
S109335,False,39,Document Mismatch
S109336,False,39,Fake Address
S109337,True,88,Fake Address
S109338,False,11,Document Mismatch
S109339,False,84,Multiple Accounts
S109340,False,17,None
S109341,True,95,Fake Address
S109342,False,11,Document Mismatch
S109343,False,67,Fake Address
S109344,False,43,Fake Address
S109345,False,25,Fake Address
S109346,False,26,Multiple Accounts
S109347,False,82,Fake Address
S109348,False,34,Fake Address
S109349,False,70,None
S109350,False,14,Document Mismatch
S109351,False,34,Multiple Accounts
S109352,False,39,None
S109353,True,87,Document Mismatch
S109354,True,98,Document Mismatch
S109355,True,88,Multiple Accounts
S109356,True,87,None
S109357,False,51,Document Mismatch
S109358,False,44,Fake Address
S109359,True,100,Multiple Accounts
S109360,False,34,Document Mismatch
S109361,False,72,Fake Address
S109362,False,16,Fake Address
S109363,False,60,None
S109364,False,48,None
S109365,True,94,Document Mismatch
S109366,False,30,Document Mismatch
S109367,True,88,Document Mismatch
S109368,False,64,Multiple Accounts
S109369,True,90,Multiple Accounts
S109370,False,55,Fake Address
S109371,False,33,Multiple Accounts
S109372,False,6,None
S109373,False,24,Document Mismatch
S109374,False,57,Document Mismatch
S109375,False,61,Multiple Accounts
S109376,True,90,Document Mismatch
S109377,False,80,Fake Address
S109378,False,30,Multiple Accounts
S109379,False,80,Multiple Accounts
S109380,True,90,Document Mismatch
S109381,False,82,Fake Address
S109382,False,40,Multiple Accounts
S109383,False,13,Multiple Accounts
S109384,False,38,Document Mismatch
S109385,False,42,None
S109386,False,3,Document Mismatch
S109387,True,96,Fake Address
S109388,True,97,Multiple Accounts
S109389,False,65,Document Mismatch
S109390,False,64,Multiple Accounts
S109391,False,41,Fake Address
S109392,False,53,Fake Address
S109393,False,73,Document Mismatch
S109394,False,77,Document Mismatch
S109395,False,71,Multiple Accounts
S109396,True,86,Fake Address
S109397,False,26,Fake Address
S109398,False,33,Document Mismatch
S109399,False,45,Document Mismatch
S109400,False,63,Multiple Accounts
S109401,False,18,Multiple Accounts
S109402,True,94,Multiple Accounts
S109403,False,20,Fake Address
S109404,False,69,Multiple Accounts
S109405,False,31,Document Mismatch
S109406,False,7,None
S109407,False,68,Fake Address
S109408,False,18,Multiple Accounts
S109409,False,47,None
S109410,False,46,Fake Address
S109411,True,86,Multiple Accounts
S109412,False,36,Multiple Accounts
S109413,False,49,Fake Address
S109414,False,46,Multiple Accounts
S109415,False,66,Multiple Accounts
S109416,True,96,Document Mismatch
S109417,False,30,None
S109418,False,30,Multiple Accounts
S109419,False,31,Multiple Accounts
S109420,False,52,Fake Address
S109421,True,89,Multiple Accounts
S109422,False,80,Fake Address
S109423,False,76,Document Mismatch
S109424,False,32,None
S109425,False,41,Document Mismatch
S109426,False,7,Document Mismatch
S109427,False,52,Multiple Accounts
S109428,False,72,Fake Address
S109429,False,40,None
S109430,False,68,None
S109431,True,96,Fake Address
S109432,True,87,Fake Address
S109433,False,46,Multiple Accounts
S109434,False,48,None
S109435,False,64,Fake Address
