seller_id,seller_name,country,business_type,industry,registration_date,annual_revenue
S108799,Schmidt-Mcintosh,Canada,Sole Proprietor,Home,2024-10-11,9794360.0
S108800,Luna-James,Australia,Private Limited,Electronics,2024-05-28,2577377.0
S108801,Terry-Pruitt,USA,Individual,Home,2023-08-06,5768407.0
S108802,"Hanson, Young and Harris",Canada,Partnership,Sports,2025-09-09,8520736.0
S108803,"Haley, Butler and Anderson",Australia,Sole Proprietor,Home,2026-07-29,1819249.0
S108804,Bridges Inc,Singapore,Individual,Sports,2025-12-12,6541156.0
S108805,Gay Ltd,Australia,Individual,Sports,2026-04-12,6837413.0
S108806,Hawkins Inc,Singapore,Sole Proprietor,Electronics,2023-08-14,6078224.0
S108807,Olson-Lawrence,India,LLP,Fashion,2022-07-02,1142233.0
S108808,"Mullins, Orr and Miller",USA,Individual,Home,2023-03-21,7133215.0
S108809,"Gilbert, Lewis and Smith",India,Sole Proprietor,Electronics,2024-04-09,4648386.0
S108810,Martinez-Le,Singapore,Individual,Automotive,2025-02-14,273625.0
S108811,Vincent-Meyer,UK,LLP,Automotive,2026-06-19,6879497.0
S108812,Blair-Castro,Singapore,Individual,Sports,2025-12-07,1314611.0
S108813,"Hudson, Parker and Lawrence",Australia,Sole Proprietor,Beauty,2022-07-29,4355945.0
S108814,Green PLC,India,Sole Proprietor,Home,2023-04-29,4633118.0
S108815,"Williams, Ward and Parker",Germany,Sole Proprietor,Books,2023-06-24,4755832.0
S108816,Castro PLC,Canada,LLP,Electronics,2024-04-07,243858.0
S108817,Andrade-Bernard,Canada,LLP,Home,2024-10-24,632698.0
S108818,Wells-Bowman,Germany,Private Limited,Automotive,2024-07-24,4450256.0
S108819,"Rivera, Walker and Sandoval",UK,Partnership,Beauty,2025-05-01,9403329.0
S108820,Snyder-Morton,USA,Sole Proprietor,Automotive,2025-01-23,5894967.0
S108821,Lin-Malone,Canada,Individual,Beauty,2023-06-13,2426653.0
S108822,Briggs-Rice,Canada,LLP,Electronics,2023-09-17,2450403.0
S108823,Davenport-Rivera,Australia,Sole Proprietor,Automotive,2022-02-02,4921363.0
S108824,"Guerrero, Watkins and Jackson",Canada,LLP,Beauty,2025-08-25,7483356.0
S108825,"Crosby, Nichols and Lopez",Germany,Private Limited,Books,2023-01-26,9003228.0
S108826,Fox and Sons,UK,Partnership,Beauty,2026-03-22,6602080.0
S108827,"Herrera, Smith and Gallagher",Canada,Individual,Sports,2026-07-10,5844791.0
S108828,"Robinson, Sanchez and Clark",USA,Individual,Electronics,2024-03-11,4843100.0
S108829,Villanueva-Palmer,Germany,Private Limited,Sports,2025-07-14,6775217.0
S108830,Nichols-Evans,India,Partnership,Books,2025-10-08,6346906.0
S108831,Washington-Ortiz,Canada,LLP,Sports,2022-01-30,2310741.0
S108832,Shaw-Bishop,Singapore,Partnership,Fashion,2025-05-31,7532476.0
S108833,Ramirez-Solis,Germany,Individual,Electronics,2026-04-03,6596967.0
S108834,Castillo LLC,Germany,Private Limited,Home,2026-01-12,9112100.0
S108835,"Campbell, Nguyen and Andrews",Germany,Partnership,Electronics,2026-04-22,3231647.0
S108836,Thomas-Hall,UK,Sole Proprietor,Sports,2022-09-19,4580994.0
S108837,"Gonzalez, Pace and Morris",Singapore,Partnership,Sports,2025-05-02,6980068.0
S108838,Sutton-Fletcher,Germany,Individual,Electronics,2024-03-21,6250485.0
S108839,"Fuller, Bradshaw and Graves",Germany,Private Limited,Home,2024-10-16,8288811.0
S108840,Hill-Erickson,Singapore,LLP,Electronics,2022-11-20,1105378.0
S108841,Miller-Jennings,UK,Partnership,Fashion,2023-02-27,1505204.0
S108842,"Fields, Arellano and Cruz",Australia,Private Limited,Books,2022-10-31,4638843.0
S108843,Patterson LLC,USA,Private Limited,Books,2022-11-07,5780611.0
S108844,Combs Ltd,Singapore,Partnership,Home,2022-03-11,61537.0
S108845,Tyler PLC,Canada,LLP,Automotive,2024-12-06,5232478.0
S108846,Coleman-Cook,Canada,Partnership,Electronics,2024-07-15,3065751.0
S108847,Austin-Kelly,India,LLP,Home,2022-04-26,5745515.0
S108848,Jones-Howard,Singapore,Private Limited,Electronics,2025-07-05,6089471.0
S108849,"Graham, Tanner and Carr",Australia,Private Limited,Books,2023-02-12,1520634.0
S108850,Moreno-Simmons,USA,Individual,Sports,2023-07-12,6282179.0
S108851,"Smith, Lamb and Knight",Germany,Individual,Books,2025-06-08,3907678.0
S108852,Bell PLC,UK,Private Limited,Fashion,2022-11-03,2178615.0
S108853,Brown Inc,Australia,Individual,Electronics,2025-05-23,1479375.0
S108854,Mueller-Hood,USA,Sole Proprietor,Books,2023-06-13,3845355.0
S108855,Blake LLC,Australia,Individual,Home,2026-07-26,4700035.0
S108856,"Alvarez, Fowler and Thompson",Australia,Individual,Books,2022-03-05,9080310.0
S108857,Thomas-Warren,Singapore,Partnership,Sports,2023-04-01,4499975.0
S108858,"Conner, Lewis and Barton",Australia,Private Limited,Automotive,2025-07-24,7861073.0
S108859,"Jackson, James and Tran",Singapore,Partnership,Sports,2026-04-10,9176663.0
S108860,"Fuller, Miranda and Graham",USA,LLP,Electronics,2026-03-29,2542884.0
S108861,"Williams, Miller and Schultz",India,Individual,Beauty,2024-12-23,2520821.0
S108862,"Arellano, Hill and Leon",USA,Individual,Fashion,2024-10-04,9543379.0
S108863,Kent PLC,Singapore,Sole Proprietor,Electronics,2024-10-25,1879543.0
S108864,Jones LLC,Australia,Individual,Electronics,2026-07-05,9560367.0
S108865,Gonzales and Sons,Germany,Private Limited,Home,2023-09-29,2778392.0
S108866,Norton-Rose,Germany,LLP,Beauty,2024-11-29,7351766.0
S108867,Hatfield-Tucker,Singapore,Private Limited,Automotive,2023-11-12,6117008.0
S108868,Nguyen-Nelson,Canada,Partnership,Beauty,2023-08-02,5868799.0
S108869,Reed PLC,Singapore,Private Limited,Beauty,2023-03-13,5091682.0
S108870,Stafford Inc,Canada,Sole Proprietor,Sports,2022-10-22,3328631.0
S108871,"Zamora, Washington and Adams",Australia,Partnership,Home,2025-07-07,2551378.0
S108872,"Summers, Powell and Graves",UK,LLP,Books,2026-03-12,3165183.0
S108873,Taylor-Soto,USA,LLP,Fashion,2023-11-01,2008825.0
S108874,"Harris, Schaefer and Phelps",India,Partnership,Sports,2025-10-23,9396565.0
S108875,Hanson-Brown,Singapore,Private Limited,Sports,2022-02-21,5605250.0
S108876,"Vazquez, Page and Nicholson",India,Private Limited,Books,2023-11-20,6182464.0
S108877,Ortiz-Rodgers,USA,Sole Proprietor,Automotive,2024-12-15,3182103.0
S108878,"Hernandez, Mason and Rojas",Canada,Partnership,Fashion,2022-01-15,4445559.0
S108879,Zavala LLC,Germany,Partnership,Beauty,2024-06-10,6420156.0
S108880,Sharp-Atkinson,Germany,Individual,Sports,2022-09-21,9115327.0
S108881,"Roberson, Robinson and Sanchez",Canada,Partnership,Books,2023-10-20,8447901.0
S108882,Nunez Group,Germany,Individual,Automotive,2025-09-24,2220668.0
S108883,Baxter-Dunn,India,Partnership,Books,2023-03-02,1262241.0
S108884,Sloan Group,india,Private Limited,Automotive,2024-03-09,9368826.0
S108885,Butler and Sons,UK,Sole Proprietor,Fashion,2022-07-30,6281355.0
S108886,"Wood, Woods and Hunt",Singapore,Private Limited,Beauty,2022-09-20,1648563.0
S108887,Goodman-Smith,Australia,Individual,Beauty,2023-08-29,1429079.0
S108888,"Lynch, Collier and Guerra",UK,LLP,Fashion,2022-01-08,2093149.0
S108889,Miller-Harrington,India,Partnership,Electronics,2023-07-23,4850899.0
S108890,"Terry, Hurley and Lawson",UK,Private Limited,Sports,2026-06-03,6458078.0
S108891,Bryant LLC,INDIA,LLP,Automotive,2024-08-02,5282620.0
S108892,Jones-Armstrong,UK,Private Limited,Fashion,2022-05-22,8083348.0
S108893,"Ramirez, Davis and Parker",India,Individual,Automotive,2024-01-13,3854764.0
S108894,Morgan Ltd,USA,Private Limited,Books,2026-05-28,9791328.0
S108895,Jordan LLC,Germany,Private Limited,Sports,2024-06-04,7891724.0
S108896,"Weaver, Meyer and Chambers",India,Individual,Electronics,2026-03-17,816854.0
S108897,Holmes Ltd,Australia,Private Limited,Home,2025-07-20,5125855.0
S108898,Alvarado-Alvarez,USA,LLP,Books,2025-05-13,8377109.0
S108899,Wallace-Bell,UK,Sole Proprietor,Automotive,2023-12-30,9303447.0
S108900,Aguilar-Johnson,Australia,Partnership,Automotive,2022-05-21,8953384.0
S108901,Ward LLC,Canada,Sole Proprietor,Electronics,2024-09-02,8635494.0
S108902,"Salazar, Wong and Erickson",Germany,Individual,Automotive,2026-07-15,2245026.0
S108903,"Conley, Walker and Cannon",India,LLP,Sports,2025-04-24,2624403.0
S108904,"Ruiz, Vasquez and Rogers",Germany,Sole Proprietor,Books,2023-03-22,7706190.0
S108905,Owen-Thompson,Germany,Private Limited,Sports,2022-09-19,8288354.0
S108906,Swanson PLC,UK,Sole Proprietor,Home,2022-04-03,3584222.0
S108907,Saunders-Garrison,USA,Individual,Fashion,2022-12-09,3174198.0
S108908,Tucker Ltd,USA,Sole Proprietor,Books,2023-06-25,9390678.0
S108909,Evans Inc,India,Partnership,Electronics,2023-08-17,7607614.0
S108910,Clark-Wheeler,USA,Individual,Books,2026-02-07,8864085.0
S108911,Martinez-Williams,INDIA,Partnership,Sports,2024-08-06,5245131.0
S108912,Rodriguez LLC,Germany,Partnership,Automotive,2024-10-13,4342254.0
S108913,"King, Gibson and Perez",India,Partnership,Electronics,2023-03-29,6806005.0
S108914,Mendez-Baker,Germany,Partnership,Home,2026-04-11,5976589.0
S108915,"Jones, Kline and Baker",Germany,Individual,Electronics,2025-10-08,7587680.0
S108916,"Webb, Thompson and Bender",Germany,Private Limited,Fashion,2025-01-30,2644682.0
S108917,Hayden-Rogers,India,Private Limited,Home,2025-11-08,9088994.0
S108918,Garcia-Cooper,USA,Individual,Sports,2023-03-12,8496410.0
S108919,"Burch, Walters and Parker",Germany,Sole Proprietor,Fashion,2024-09-11,9371370.0
S108920,Ferguson-Hutchinson,Singapore,LLP,Home,2024-06-20,2292498.0
S108921,Mcdonald-Harvey,Germany,LLP,Automotive,2026-06-07,3665384.0
S108922,Hernandez-Valencia,Canada,Private Limited,Fashion,2022-01-23,5072500.0
S108923,"Richardson, Watson and Tran",Australia,LLP,Automotive,2025-04-15,7279112.0
S108924,"Brady, Floyd and Copeland",Canada,Private Limited,Automotive,2026-04-07,665455.0
S108925,Burgess-Turner,Germany,Partnership,Automotive,2024-03-24,594614.0
S108926,Cox-Mason,UK,Sole Proprietor,Books,2023-04-20,1635459.0
S108927,"Ortiz, Williams and Cobb",USA,Private Limited,Books,2025-08-31,4489652.0
S108928,"Ayala, Baker and Bowman",USA,LLP,Sports,2026-07-20,4699256.0
S108929,Jenkins and Sons,Canada,Sole Proprietor,Electronics,2022-08-19,8788492.0
S108930,Harmon Ltd,Australia,LLP,Home,2026-06-23,7314484.0
S108931,"Turner, Smith and Smith",UK,Individual,Fashion,2023-06-20,3091970.0
S108932,King PLC,India,Individual,Home,2024-03-07,3993299.0
S108933,Schultz-Davis,Germany,Sole Proprietor,Automotive,2022-06-30,7999711.0
S108934,"Werner, Caldwell and Burns",Singapore,Individual,Books,2025-02-19,3833677.0
S108935,"Sanchez, Carter and Hawkins",Singapore,Partnership,Books,2025-07-05,8925603.0
S108936,"Flores, Peterson and Williams",India,Individual,Automotive,2024-04-21,5721547.0
S108937,"Robinson, Mcmillan and Watson",Canada,LLP,Books,2026-02-20,9319157.0
S108938,Johnson-Murray,Singapore,LLP,Sports,2023-06-13,2850451.0
S108939,Franklin Group,India,Sole Proprietor,Fashion,2024-10-20,9676905.0
S108940,Smith Group,Singapore,Private Limited,Electronics,2023-03-04,6930557.0
S108941,Gilbert-Johnson,USA,Partnership,Books,2025-03-26,8380638.0
S108942,Chang Group,USA,Partnership,Beauty,2024-08-02,7225107.0
S108943,"Johnson, Reyes and Armstrong",Canada,Partnership,Beauty,2024-09-26,6192260.0
S108944,"Nelson, Johnson and Daniels",Canada,Private Limited,Books,2026-06-03,9428453.0
S108945,"Harper, Raymond and Edwards",Germany,Individual,Fashion,2026-05-08,5227422.0
S108946,"Garcia, Mckee and Moore",India,Partnership,Books,2025-05-04,1274296.0
S108947,"Yates, Lane and Norman",Canada,LLP,Fashion,2026-05-06,9368029.0
S108948,"Dunn, Moody and Richards",India,Sole Proprietor,Automotive,2025-01-19,5045921.0
S108949,Morales-Wright,USA,Partnership,Home,2024-10-03,2235690.0
S108950,Gibbs Group,USA,Private Limited,Sports,2025-05-27,267869.0
S108951,Richardson Ltd,Australia,Partnership,Home,2024-04-11,1979069.0
S108952,Warner-Wheeler,UK,Individual,Electronics,2022-07-12,1308222.0
S108953,Burns Group,India,Private Limited,Sports,2022-08-06,5658829.0
S108954,Anderson PLC,UK,Sole Proprietor,Electronics,2023-09-23,4798939.0
S108955,Nelson Inc,USA,Private Limited,Beauty,2023-05-30,8428396.0
S108956,Hall LLC,Canada,Private Limited,Home,2022-06-02,4438055.0
S108957,Mullins PLC,Canada,Sole Proprietor,Electronics,2022-06-28,92543.0
S108958,Jones and Sons,Singapore,Sole Proprietor,Beauty,2022-07-19,6500393.0
S108959,Munoz LLC,Singapore,LLP,Home,2024-07-31,361186.0
S108960,Vasquez LLC,UK,Sole Proprietor,Sports,2022-07-03,5798327.0
S108961,"Perez, Sullivan and Chambers",Germany,Private Limited,Sports,2025-09-16,498978.0
S108962,Edwards Ltd,Germany,Partnership,Sports,2025-03-18,6440274.0
S108963,"Bradley, Alexander and Wilkins",Germany,Private Limited,Beauty,2024-07-14,3095186.0
S108964,Sampson LLC,India,Sole Proprietor,Automotive,2024-03-18,2032588.0
S108965,"Richmond, Gonzalez and Saunders",India,Private Limited,Home,2023-02-01,7735126.0
S108966,"Smith, Williams and Bryant",USA,Partnership,Books,2023-04-04,2960025.0
S108967,"Perez, Diaz and Fuller",India,LLP,Sports,2026-06-24,6542009.0
S108968,Castro-Hernandez,Canada,Sole Proprietor,Beauty,2022-11-21,4528801.0
S108969,Palmer LLC,UK,Sole Proprietor,Beauty,2022-08-01,6157511.0
S108970,Fry Ltd,UK,Partnership,Sports,2023-02-05,2683281.0
S108971,Young-Blair,Singapore,Partnership,Beauty,2022-01-15,2038854.0
S108972,"Bautista, Zimmerman and Marsh",India,LLP,Books,2025-10-20,1658514.0
S108973,Mercado PLC,Singapore,Partnership,Automotive,2024-10-19,3499428.0
S108974,Patterson-Aguilar,Australia,Private Limited,Automotive,2024-04-27,127214.0
S108975,Patrick Ltd,Singapore,Sole Proprietor,Beauty,2024-11-06,5759818.0
S108976,Krueger and Sons,Germany,Sole Proprietor,Sports,2025-11-09,9043271.0
S108977,Baker Ltd,Singapore,Sole Proprietor,Beauty,2026-03-25,1104221.0
S108978,Morris and Sons,India,Sole Proprietor,Books,2025-10-11,8007144.0
S108979,Miller-Rodriguez,USA,LLP,Sports,2024-02-15,
S108980,Clarke-Payne,india,Sole Proprietor,Books,2023-03-12,3313962.0
S108981,Cameron PLC,Singapore,Partnership,Books,2023-07-11,8374589.0
S108982,Long-Chang,India,Private Limited,Beauty,2023-02-16,2572969.0
S108983,Hayes-Baker,Germany,Partnership,Home,2024-10-06,7168523.0
S108984,"Nelson, Melendez and Graves",Singapore,LLP,Sports,2024-03-17,4476463.0
S108985,Brooks LLC,Australia,LLP,Sports,2024-06-29,6546909.0
S108986,Mitchell-Jones,Germany,Sole Proprietor,Books,2025-04-09,4497266.0
S108987,"Davis, Barton and Patel",Germany,Individual,Books,2023-12-26,4053268.0
S108988,"Cooper, Lewis and Morse",UK,Partnership,Books,2023-10-17,655303.0
S108989,Dixon Inc,Australia,Private Limited,Books,2022-02-18,6166047.0
S108990,"Morgan, Brown and Tran",USA,Partnership,Beauty,2022-12-14,143283.0
S108991,"Schneider, Garcia and Watkins",Canada,LLP,Automotive,2026-03-12,8844923.0
S108992,Monroe-Bowen,Canada,Partnership,Books,2023-04-10,4390236.0
S108993,"Turner, Garcia and Osborne",UK,Individual,Fashion,2024-06-22,5911919.0
S108994,Atkins-Crosby,UK,Sole Proprietor,Home,2022-03-08,8137279.0
S108995,Reyes-Taylor,Canada,Individual,Books,2023-04-16,8977085.0
S108996,Shah LLC,USA,Private Limited,Automotive,2024-12-28,6289001.0
S108997,"Boyd, Gonzalez and Morris",Germany,Sole Proprietor,Fashion,2023-01-18,2077788.0
S108998,Lam Inc,USA,Partnership,Sports,2024-02-17,5132554.0
S108999,Ramos PLC,Australia,Sole Proprietor,Electronics,2025-11-27,4692193.0
S109000,Pruitt Inc,Singapore,Individual,Beauty,2023-03-30,7743998.0
S109001,Smith Group,USA,Individual,Home,2023-07-17,1515676.0
S109002,Mora-Harrison,UK,Individual,Automotive,2024-03-02,3714536.0
S109003,Williams-Berry,USA,LLP,Home,2022-03-02,5321838.0
S109004,Stanley-Webb,India,Individual,Home,2026-02-20,2418143.0
S109005,Mata and Sons,Germany,LLP,Sports,2023-04-17,8991635.0
S109006,Bennett-Yang,Germany,Sole Proprietor,Beauty,2023-02-26,3440524.0
S109007,Smith-Fisher,UK,Partnership,Beauty,2023-07-30,7214562.0
S109008,Barker-Jones,UK,Partnership,Home,2024-06-03,676506.0
S109009,Lopez-Davis,USA,Private Limited,Home,2022-10-07,8198566.0
S109010,Williams PLC,USA,Sole Proprietor,Sports,2024-08-29,4486840.0
S109011,"Singleton, Foster and Williams",India,LLP,Sports,2022-10-28,950697.0
S109012,Garcia-Price,Australia,Sole Proprietor,Books,2026-07-29,1221314.0
S109013,"Walker, Perez and Wilcox",India,Individual,Electronics,2023-01-02,8257968.0
S109014,Hughes LLC,Germany,Individual,Beauty,2026-07-05,8997623.0
S109015,"Murphy, Morales and Mendez",India,Sole Proprietor,Books,2022-08-24,6622309.0
S109016,Evans-Chapman,UK,Sole Proprietor,Books,2025-04-27,7792414.0
S109017,Morales LLC,Germany,Sole Proprietor,Automotive,2024-08-19,3442094.0
S109018,"Escobar, Mullins and Lynch",Canada,Private Limited,Fashion,2022-02-14,7215820.0
S109019,Hughes LLC,India,LLP,Books,2023-03-17,5442735.0
S109020,"Johnson, Cunningham and Mckinney",Germany,LLP,Books,2025-12-16,7986603.0
S109021,Brewer-Perez,Canada,Sole Proprietor,Fashion,2023-12-01,434649.0
S109022,Rogers Ltd,Singapore,LLP,Automotive,2026-04-01,3127335.0
S109023,Thornton PLC,Germany,Individual,Fashion,2026-04-07,7890700.0
S109024,Fleming-Martinez,India,Partnership,Home,2024-12-17,7941519.0
S109025,Mclaughlin LLC,UK,Partnership,Home,2024-08-21,1064393.0
S109026,"Berry, Lopez and Holder",Germany,Individual,Automotive,2025-12-03,9139082.0
S109027,Riley Group,Australia,Individual,Fashion,2025-05-13,3109047.0
S109028,Ford and Sons,USA,Partnership,Electronics,2023-03-24,9612767.0
S109029,Yu and Sons,India,Private Limited,Fashion,2024-10-04,7796388.0
S109030,George Ltd,UK,LLP,Sports,2025-08-13,9919192.0
S109031,Chandler-Norman,Canada,LLP,Automotive,2022-07-29,3524585.0
S109032,Cisneros-Morales,USA,Partnership,Beauty,2024-10-22,7530864.0
S109033,Taylor Inc,India,LLP,Automotive,2024-10-31,246423.0
S109034,Duncan-Hickman,Germany,Sole Proprietor,Electronics,2026-04-03,802795.0
S109035,Pierce PLC,Australia,Partnership,Home,2025-08-06,6146256.0
S109036,Richardson-Hill,India,Individual,Home,2024-05-25,4535021.0
S109037,Thomas PLC,India,Partnership,Electronics,2024-07-20,8903509.0
S109038,Gonzalez LLC,USA,Sole Proprietor,Automotive,2025-08-14,5106497.0
S109039,"Hall, Gordon and Evans",Germany,Sole Proprietor,Automotive,2023-07-05,8644805.0
S109040,"Combs, Fowler and Smith",USA,Individual,Fashion,2023-06-05,8732957.0
S109041,West-Mcclure,Singapore,LLP,Beauty,2023-03-13,7312177.0
S109042,York-Castillo,Singapore,LLP,Automotive,2023-08-07,171448.0
S109043,Hull-Bennett,Singapore,LLP,Books,2025-06-24,2219230.0
S109044,Ingram Ltd,Germany,Private Limited,Sports,2022-04-29,215941.0
S109045,Martinez-Liu,USA,Individual,Home,2024-07-14,9345937.0
S109046,"Miller, Williams and Morton",Singapore,Sole Proprietor,Fashion,2026-06-10,6592448.0
S109047,Hernandez PLC,Singapore,LLP,Fashion,2026-02-23,1437594.0
S109048,Lopez PLC,Germany,Partnership,Automotive,2024-11-29,5513031.0
S109049,Richardson-Lynn,Australia,Sole Proprietor,Sports,2023-07-01,4430404.0
S109050,"Mann, Knight and Smith",UK,Individual,Sports,2025-02-24,9655559.0
S109051,Morgan PLC,UK,Sole Proprietor,Fashion,2022-02-19,3403815.0
S109052,Garcia-Hickman,USA,Individual,Beauty,2025-07-06,6286805.0
S109053,Vincent Ltd,Germany,Individual,Home,2025-12-31,5792471.0
S109054,Lee LLC,USA,Partnership,Sports,2025-07-03,957396.0
S109055,Mason-Solomon,India,LLP,Fashion,2023-02-28,683577.0
S109056,"Turner, Anderson and Kent",USA,Sole Proprietor,Sports,2025-09-10,6797887.0
S109057,"Reyes, Rivera and Richmond",Germany,Private Limited,Fashion,2022-02-13,2820463.0
S109058,Fernandez-Hall,USA,LLP,Home,2024-03-29,5966052.0
S109059,"Welch, Garza and Clark",UK,Individual,Fashion,2022-03-02,7434774.0
S109060,Cruz-Green,Canada,Sole Proprietor,Electronics,2026-07-04,5976041.0
S109061,"Chavez, Wall and Ellis",UK,Individual,Home,2023-01-04,7816361.0
S109062,"Graham, Brown and Hughes",USA,Private Limited,Electronics,2022-08-29,2498961.0
S109063,Collins Ltd,Singapore,Sole Proprietor,Books,2023-03-17,
S109064,"Velazquez, Lloyd and Gibson",Canada,LLP,Electronics,2022-02-15,4952406.0
S109065,"Barnett, Hall and Miller",USA,Private Limited,Electronics,2025-09-22,8970446.0
S109066,Wolf-Williams,USA,Individual,Home,2025-11-19,6500998.0
S109067,Thompson PLC,Canada,Private Limited,Home,2022-04-24,5099211.0
S109068,Goodman-Sharp,Canada,Individual,Home,2025-11-20,595807.0
S109069,Cook-Fischer,Canada,Private Limited,Electronics,2023-12-11,5038230.0
