seller_id,orders,sales,returns,refunds
S109304,428,988680,74,63196
S109305,15,6705,2,3210
S109306,288,597312,38,12692
S109307,112,255584,2,1468
S109308,375,153375,60,64260
S109309,257,365454,34,31484
S109310,50,47750,3,3390
S109311,56,40600,1,1975
S109312,107,231013,19,30875
S109313,245,307230,35,12320
S109314,422,848220,9,13932
S109315,399,235809,12,21912
S109316,188,342724,8,7888
S109317,213,351237,38,53808
S109318,383,893156,55,70290
S109319,153,284733,8,6536
S109320,76,53732,6,2640
S109321,233,141897,23,38893
S109322,267,491547,14,15274
S109323,221,361777,22,28534
S109324,229,451817,9,7002
S109325,452,288828,47,19458
S109326,96,61728,10,19640
S109327,57,35226,0,0
S109328,21,14994,0,0
S109329,416,457184,40,28840
S109330,90,167040,17,8551
S109331,120,251640,6,10176
S109332,115,93495,15,27645
S109333,252,532224,14,11116
S109334,46,29486,7,12824
S109335,452,407704,85,75990
S109336,202,502980,12,21732
S109337,257,199432,36,11376
S109338,68,127024,4,3536
S109339,432,554256,6,6522
S109340,91,64701,14,11228
S109341,336,363552,22,17138
S109342,19,41287,2,870
S109343,244,555344,36,23832
S109344,150,119250,2,2608
S109345,25,32550,4,7588
S109346,360,588240,69,80316
S109347,326,814022,8,10344
S109348,132,318648,24,35568
S109349,355,235365,33,31383
S109350,94,161680,4,7556
S109351,31,43927,0,0
S109352,116,167852,22,9900
S109353,416,587392,45,61155
S109354,59,33866,11,21384
S109355,59,134343,6,5058
S109356,254,217424,40,77000
S109357,238,380562,16,6496
S109358,173,123176,18,32526
S109359,407,980056,26,27456
S109360,332,558424,47,29516
S109361,67,90182,2,2394
S109362,157,146167,23,16261
S109363,451,490688,36,21420
S109364,324,361908,31,59799
S109365,65,39000,6,9036
S109366,26,53040,4,4696
S109367,412,173040,7,9625
S109368,397,710630,5,7880
S109369,10,11790,2,662
S109370,54,111024,10,5850
S109371,5,5300,1,455
S109372,274,510188,52,42276
S109373,65,58500,1,1443
S109374,272,608464,8,9104
S109375,316,344440,60,66180
S109376,351,792207,20,22160
S109377,138,221214,1,1988
S109378,395,462940,51,75939
S109379,160,316000,14,10626
S109380,242,207152,17,15555
S109381,56,41776,11,14751
S109382,499,866763,54,56754
S109383,316,437028,3,5175
S109384,1,1914,0,0
S109385,467,604298,30,41190
S109386,148,215784,7,9506
S109387,454,922074,28,49308
S109388,110,156750,17,8959
S109389,448,671552,11,12441
S109390,386,929874,54,47574
S109391,182,106288,28,38976
S109392,216,322704,3,4635
S109393,233,562229,28,34860
S109394,237,356922,31,17143
S109395,348,573852,22,12342
S109396,242,257972,17,14110
S109397,460,418600,10,15660
S109398,285,298395,24,15408
S109399,414,512532,2,2666
S109400,55,77770,6,6186
S109401,421,684546,53,103138
S109402,359,819597,43,55341
S109403,107,200946,21,18564
S109404,490,305760,72,116712
S109405,428,407028,62,26040
S109406,394,707230,15,12630
S109407,422,339288,57,106590
S109408,449,320586,54,96930
S109409,481,387205,30,17430
S109410,477,798975,77,130823
S109411,31,61845,4,1584
S109412,247,160303,40,13760
S109413,65,97175,10,6420
S109414,347,527787,41,62648
S109415,256,412672,28,54628
S109416,283,487609,1,1757
S109417,205,250510,6,10116
S109418,179,351556,8,11024
S109419,179,240039,10,17330
S109420,124,159216,2,2976
S109421,478,349418,51,45543
S109422,480,714240,55,70675
S109423,369,898146,50,72700
S109424,263,294297,38,22382
S109425,128,71936,12,11328
S109426,447,704472,21,11172
S109427,465,471975,4,2528
S109428,269,454341,15,11100
S109429,111,56499,6,11352
S109430,420,462000,33,54879
S109431,155,162750,21,19509
S109432,407,852665,50,30200
S109433,389,924264,66,94314
S109434,111,94683,12,13620
S109435,494,518700,93,60915
S109436,132,241824,26,49244
S109437,265,547755,44,13640
S109438,138,239982,23,29969
S109439,233,357888,1,1707
S109440,425,1042100,37,28638
S109441,485,874940,14,6636
S109442,416,241280,77,122969
S109443,305,342820,51,77214
S109444,167,314294,25,46800
S109445,253,251988,9,17991
S109446,246,132348,37,58608
S109447,8,16944,1,308
S109448,369,223983,44,77704
S109449,139,55739,15,15720
S109450,395,882825,54,97632
S109451,94,222968,18,20808
S109452,334,262858,14,9016
S109453,278,603816,37,24050
S109454,71,79591,2,724
S109455,255,407235,9,13473
S109456,71,122972,7,8946
S109457,283,323752,47,79665
S109458,416,979680,53,84376
S109459,237,570459,2,2432
S109460,493,770066,5,9505
S109461,217,152551,31,25203
S109462,15,29595,1,1397
S109463,166,294982,8,15848
S109464,491,814569,40,26080
S109465,478,785354,13,11245
S109466,51,34425,7,8379
S109467,348,192096,40,60320
S109468,34,46886,6,10794
S109469,214,192814,34,32742
S109470,196,221872,0,0
S109471,274,573208,6,2970
S109472,152,259312,3,5484
S109473,401,793579,60,33840
S109474,440,865040,88,51128
S109475,212,392836,39,41652
S109476,57,121980,3,2826
S109477,26,29484,1,601
S109478,109,71722,8,4984
S109479,78,93912,11,9999
S109480,273,153153,41,67978
S109481,389,263742,34,53006
S109482,206,114330,37,72594
S109483,50,82350,4,5020
S109484,266,495026,13,17628
S109485,6,10176,1,1569
S109486,447,689274,8,14184
S109487,39,52923,3,1695
S109488,478,623312,34,48824
S109489,145,123105,0,0
S109490,465,569160,54,102006
S109491,38,62776,2,670
S109492,62,117118,6,6006
S109493,397,575253,45,33255
S109494,466,778220,20,23400
S109495,79,151522,15,27165
S109496,367,147901,24,43608
S109497,326,541160,48,29472
S109498,455,469560,34,30634
S109499,193,373648,34,24616
S109500,38,35872,1,487
S109501,339,429174,51,75123
S109502,377,512343,15,12885
S109503,479,476126,63,79380
S109504,463,550970,86,78002
S109505,301,236285,0,0
S109506,447,630270,38,25954
S109507,46,56764,2,3514
S109508,292,662840,50,28600
S109509,220,509960,37,26418
S109510,146,310396,17,7956
S109511,143,256685,19,15124
S109512,53,30793,0,0
S109513,93,124062,18,20340
S109514,12,24216,1,1829
S109515,436,391528,69,32292
S109516,127,166497,16,10704
S109517,419,486459,80,68720
S109518,140,128800,22,19228
S109519,478,795870,95,63365
S109520,146,110522,18,24534
S109521,133,261212,7,8281
S109522,464,655632,60,96300
S109523,165,343530,10,11330
S109524,332,238044,23,12098
S109525,420,586320,52,31408
S109526,321,213786,10,13060
S109527,276,574632,18,28764
S109528,111,181374,8,10080
S109529,378,856170,19,27265
S109530,323,746453,41,64903
S109531,75,73275,14,10612
S109532,440,865040,25,43875
S109533,429,942084,74,42476
S109534,406,538356,1,1810
S109535,63,81459,12,14712
S109536,223,422362,35,19495
S109537,77,83699,11,8470
S109538,145,141520,6,6666
S109539,418,698478,37,42772
S109540,497,254961,82,138662
S109541,373,267441,10,8110
S109542,320,302720,31,29946
S109543,429,207207,22,10670
S109544,110,200530,3,1737
S109545,154,278586,27,41985
S109546,396,242748,22,27170
S109547,411,550329,52,63804
S109548,213,519081,1,1397
S109549,327,680814,38,25156
S109550,17,33660,0,0
S109551,328,818688,18,24444
S109552,246,190404,1,970
S109553,119,50099,6,10812
S109554,46,91540,5,4040
S109555,317,377864,31,57350
S109556,40,44320,1,1148
S109557,351,236925,27,44172
S109558,262,488630,12,8184
S109559,388,188956,64,87232
S109560,267,397296,23,30406
S109561,316,496120,63,25830
S109562,199,438795,0,0
S109563,0,0,1,1429
S109564,411,829809,22,26796
S109565,112,272944,10,16810
S109566,350,333900,0,0
S109567,459,278154,53,102661
S109568,132,94380,7,11410
S109569,192,461760,36,57672
S109570,475,1122900,42,81522
S109571,155,98890,22,15268
S109572,42,62706,0,0
S109573,194,444648,37,31709
S109574,308,582736,37,27787
S109575,206,511498,9,7866
S109576,328,448376,36,24876
S109577,52,22932,2,892
S109578,362,430780,2,3300
S109579,298,299192,20,23640
S109580,223,441317,15,7380
S109581,255,392955,16,12672
S109582,284,611168,2,2570
S109583,447,555621,5,3470
S109584,58,126614,3,4368
S109585,392,738528,75,40200
S109586,55,135025,9,13131
S109587,462,915684,11,15191
S109588,155,185380,13,8372
S109589,255,314160,2,2614
S109590,277,326029,2,804
S109591,223,455366,22,43274
S109592,416,495040,28,29484
S109593,199,466655,9,5607
S109594,149,191316,17,12291
S109595,318,790866,21,17388
S109596,27,24084,0,0
S109597,381,782955,1,1565
S109598,55,88275,5,9830
S109599,106,47700,19,28253
S109600,205,375765,16,11088
S109601,48,108192,5,3890
S109602,359,202835,43,68929
S109603,253,612007,24,36768
S109604,282,541440,2,3566
S109605,334,199732,3,3729
S109606,103,191683,19,6631
S109607,12,27996,1,408
S109608,399,347928,20,15320
S109609,217,427924,24,21984
S109610,435,448920,58,57826
S109611,421,465626,5,9250
S109612,211,294134,24,27744
S109613,40,97360,1,1338
S109614,229,337775,24,24216
S109615,87,42021,9,17289
S109616,498,630468,54,94662
S109617,403,892645,71,126877
S109618,69,43677,6,2826
S109619,230,396060,25,40625
S109620,292,672184,33,38247
S109621,442,537914,51,61200
S109622,495,285615,58,35148
S109623,159,140238,12,19536
S109624,430,503960,38,62966
S109625,131,236586,6,11880
S109626,240,501840,3,3801
S109627,241,421268,20,38300
S109628,217,218736,11,17336
S109629,90,112950,15,15765
S109630,496,546096,56,71232
S109631,314,697394,48,88800
S109632,406,686140,67,90852
S109633,240,102480,27,23652
S109634,398,665456,77,34573
S109635,380,513380,21,8610
S109636,402,382704,28,36428
S109637,363,622545,47,64578
S109638,229,459603,29,31610
S109639,6,5196,1,648
S109640,320,224000,19,8474
S109641,291,713241,13,20254
S109642,223,206498,5,5940
S109643,174,425430,26,34606
S109644,369,918441,71,129717
S109645,338,425880,28,34048
S109646,183,408639,25,39500
S109647,40,33760,8,5216
S109648,320,233280,0,0
S109649,171,416043,32,14080
S109650,161,210749,32,57280
S109651,385,419650,47,93671
S109652,497,841421,28,23100
S109653,396,820908,10,15960
S109654,220,381480,2,816
S109655,173,247044,0,0
S109656,172,167184,1,927
S109657,182,416962,17,20978
S109658,336,526848,64,125504
S109659,43,85183,3,3333
S109660,48,105216,2,3012
S109661,194,472196,4,4808
S109662,426,619404,44,69872
S109663,458,693412,77,55902
S109664,316,518556,36,33552
S109665,410,930290,61,35502
S109666,131,180125,6,5988
S109667,139,201550,16,14256
S109668,491,735518,96,54432
S109669,118,59354,22,12584
S109670,406,971558,72,96120
S109671,180,187020,26,43420
S109672,244,341844,27,39555
S109673,280,287280,39,34866
S109674,68,169592,9,17460
S109675,444,1075368,9,7290
S109676,150,79800,7,13643
S109677,460,540500,44,68332
S109678,255,250410,42,64722
S109679,483,696486,23,29601
S109680,187,358853,29,15138
S109681,263,387399,52,80704
S109682,192,193536,2,1250
S109683,491,488054,42,61026
S109684,278,386420,16,18880
S109685,432,858816,37,53576
S109686,406,781956,11,19756
S109687,96,127008,1,1688
S109688,323,375003,58,102428
S109689,88,173008,0,0
S109690,236,572772,12,4776
S109691,164,267156,27,46899
S109692,98,89082,13,6305
S109693,302,182106,22,30316
S109694,62,56420,3,2364
S109695,248,593464,17,12971
S109696,11,8459,0,0
S109697,114,93822,16,27568
S109698,425,278800,18,7596
S109699,355,153360,2,3612
S109700,484,636460,60,107400
S109701,176,403040,1,656
S109702,373,762785,25,25200
S109703,329,417501,61,112606
S109704,37,84545,7,6587
S109705,26,21268,1,1485
S109706,217,272986,42,55020
S109707,379,880038,16,30432
S109708,398,593418,69,131031
S109709,221,385203,3,5019
S109710,225,293850,27,20169
S109711,214,187250,40,32920
S109712,0,0,0,0
S109713,76,108984,0,0
S109714,272,290224,16,7712
S109715,210,360150,6,11082
S109716,175,235550,22,16918
S109717,113,189275,9,11556
S109718,159,136263,15,26640
S109719,287,411558,5,6380
S109720,332,784184,34,17000
S109721,44,67276,2,3374
S109722,267,606624,52,96252
S109723,241,335472,34,22270
S109724,145,321900,14,13412
S109725,104,109616,0,0
S109726,401,243808,1,1205
S109727,56,128184,8,3864
S109728,500,803500,61,33733
S109729,471,894429,4,5152
S109730,226,266228,19,28785
S109731,26,24934,5,4775
S109732,24,51000,1,1308
S109733,376,461352,59,23836
S109734,196,369656,18,6156
S109735,170,243950,19,32908
S109736,132,245652,11,7898
S109737,231,273966,5,3615
S109738,101,94839,4,7972
S109739,426,623238,10,6220
S109740,315,751275,52,55328
S109741,375,524250,42,39438
S109742,255,392445,32,44800
S109743,157,357803,1,1878
S109744,485,466570,11,18766
S109745,334,804272,60,69780
S109746,64,72448,10,12910
S109747,327,248847,46,61594
S109748,35,24640,1,1851
S109749,94,221370,15,6465
S109750,12,28296,0,0
S109751,401,758692,58,105966
S109752,489,399513,36,38844
S109753,444,500388,64,33408
S109754,338,234234,10,14290
S109755,229,463496,45,23130
S109756,317,295444,0,0
S109757,499,865266,2,862
S109758,22,23694,3,5046
S109759,151,187542,19,10374
S109760,170,369070,22,41690
S109761,25,62225,3,5505
S109762,29,65656,4,7168
S109763,251,612189,19,31711
S109764,257,438956,19,18962
S109765,447,193998,13,16042
S109766,23,50807,2,2962
S109767,107,170986,21,32613
S109768,158,311734,9,10917
S109769,227,468301,23,19205
S109770,176,142208,32,24000
S109771,16,36288,1,1075
S109772,179,143737,11,18810
S109773,246,358176,33,32538
S109774,379,625729,37,43771
S109775,493,494479,88,149600
S109776,186,344658,27,53487
S109777,444,555888,44,52316
S109778,164,304876,9,7911
S109779,110,53460,11,7227
S109780,404,186648,79,139514
S109781,201,468129,15,11820
S109782,424,947216,28,19432
S109783,267,528126,50,29600
S109784,43,36378,1,993
S109785,189,396144,5,9715
S109786,175,216125,19,15865
S109787,135,208035,14,4676
S109788,354,492060,25,41900
S109789,253,301070,0,0
S109790,74,78070,2,1922
S109791,76,104652,9,12924
S109792,35,48125,5,1755
S109793,336,569520,52,85592
S109794,376,427136,52,85020
S109795,496,589744,18,25722
S109796,65,39455,7,2268
S109797,202,466822,11,4378
S109798,341,213125,2,2476
S109799,281,227329,24,45912
S109800,347,305360,10,16720
S109801,401,205713,77,125664
S109802,155,200260,30,9750
S109803,364,357812,40,25000
S109804,57,52782,2,3226
S109805,48,88416,9,6129
S109806,379,276670,35,38465
S109807,166,317226,33,22077
S109808,213,446022,10,15240
S109809,304,462992,59,72334
S109810,9,11754,0,0
S109811,75,73050,6,9120
S109812,66,99924,0,0
S109813,397,985751,42,76818
S109814,58,83462,3,1452
S109815,198,292050,36,15804
S109816,124,197408,8,2616
S109817,154,300762,6,4950
S109818,58,142680,6,9024
S109819,379,803859,52,68744
S109820,221,314041,18,15372
S109821,188,211688,35,14315
S109822,345,582705,56,46480
S109823,48,49920,4,4868
S109824,204,493680,4,6480
S109825,457,564852,78,130962
S109826,380,305900,47,69184
S109827,16,38192,3,5463
S109828,71,103163,6,4860
S109829,221,493714,30,18180
S109830,235,254975,8,12216
S109831,89,185743,8,12488
S109832,479,946983,66,48576
S109833,3,7395,1,1768
S109834,8,15512,1,612
S109835,331,183705,6,2670
S109836,42,35700,3,5262
S109837,100,227600,9,6210
S109838,493,520115,93,76539
S109839,262,339552,0,0
S109840,374,301444,0,0
S109841,230,506000,0,0
S109842,134,259022,11,17215
S109843,360,770400,50,99600
S109844,97,137061,6,8340
S109845,251,380014,27,41715
S109846,398,353424,73,50954
S109847,15,19140,0,0
S109848,266,443156,49,92659
S109849,67,120131,6,2604
S109850,444,650904,19,35397
S109851,305,398025,35,27125
S109852,57,39672,5,7605
S109853,383,430109,35,44415
S109854,18,13896,2,3018
S109855,269,161669,44,87648
S109856,333,749583,23,31602
S109857,174,283794,28,38332
S109858,390,652080,9,3150
S109859,445,1055540,63,36855
S109860,439,1026382,10,7730
S109861,5,10110,1,1161
S109862,238,210868,11,20581
S109863,427,904386,60,60240
S109864,435,446745,86,53406
S109865,318,741894,10,11830
S109866,474,285822,67,83415
S109867,230,457010,34,40562
S109868,431,771921,86,143534
S109869,456,765624,64,71296
S109870,211,212266,38,58482
S109871,266,178486,32,15776
S109872,168,188832,24,47808
S109873,308,303688,18,13446
S109874,307,408310,20,30120
S109875,152,114000,1,1509
S109876,365,197100,67,48441
S109877,343,803992,62,75888
S109878,163,280849,28,41524
S109879,317,422244,49,65660
S109880,114,155838,0,0
S109881,368,432768,28,28980
S109882,116,128296,18,28872
S109883,196,161308,3,4389
S109884,41,95243,5,8355
S109885,110,137390,15,10710
S109886,357,880719,29,9135
S109887,332,370512,63,72828
S109888,431,652103,8,5440
S109889,254,589534,32,56896
S109890,324,218376,40,65880
S109891,233,425924,37,24531
S109892,31,54684,5,3150
S109893,465,290160,23,30107
S109894,312,135096,11,7733
S109895,65,126035,1,590
S109896,165,122100,2,1616
S109897,37,76516,7,2471
S109898,277,573113,7,12691
S109899,267,163938,30,48990
S109900,287,657230,29,14848
S109901,297,500445,34,47600
S109902,438,940824,83,96612
S109903,38,73454,4,4160
S109904,181,100093,20,31560
S109905,454,785420,40,73520
S109906,13,9997,1,1184
S109907,162,392040,32,54752
S109908,148,293780,24,40248
S109909,301,673939,37,59126
S109910,112,220864,16,20896
S109911,85,211140,14,19418
S109912,443,1090666,58,49300
S109913,195,313365,15,24915
S109914,384,186240,63,29106
S109915,375,552750,0,0
S109916,221,526643,26,21866
S109917,435,1031820,58,25288
S109918,395,827525,11,10362
S109919,35,46865,3,3135
S109920,313,475447,52,57408
S109921,250,483750,25,41750
S109922,87,161994,10,5940
S109923,431,1014574,41,27962
S109924,345,842835,65,83785
S109925,141,328248,6,3624
S109926,420,816900,33,23595
S109927,182,245518,19,37734
S109928,251,187497,47,37036
S109929,246,190158,41,39237
S109930,62,49104,2,1858
S109931,205,270600,22,37796
S109932,117,92547,8,14032
S109933,467,1128739,7,11844
S109934,144,164736,20,17960
S109935,288,338112,5,6395
S109936,417,271884,0,0
S109937,112,140448,16,7520
S109938,185,131905,1,1169
S109939,215,358190,18,31230
S109940,415,289670,15,18120
S109941,313,205641,28,53648
S109942,66,35574,2,3014
S109943,68,162248,13,20696
S109944,344,635024,52,19968
S109945,64,100608,5,2085
S109946,117,288639,19,34352
S109947,399,740544,23,8947
S109948,226,564548,4,2280
S109949,214,328918,14,27930
S109950,418,509960,46,59248
S109951,30,51900,0,0
S109952,312,227448,20,35820
S109953,237,257145,15,8100
S109954,380,522880,60,117420
S109955,373,427831,2,2474
S109956,22,42262,4,1828
S109957,19,9766,3,4743
S109958,153,109395,23,32706
S109959,449,857141,88,129360
S109960,5,6625,0,0
S109961,20,22780,1,1266
S109962,270,581850,15,4635
S109963,57,90858,2,3668
S109964,38,29868,7,8946
S109965,360,458640,34,58480
S109966,272,671568,41,34194
S109967,379,665145,34,11424
S109968,309,770646,0,0
S109969,52,93652,2,1734
S109970,34,15096,2,794
S109971,129,285735,20,17080
S109972,150,128700,0,0
S109973,355,635805,1,1467
S109974,336,315168,1,1138
S109975,427,1063230,48,19248
S109976,231,444906,9,10827
S109977,236,468224,8,2832
S109978,29,15486,0,0
S109979,196,418852,34,55998
S109980,455,282100,23,29233
S109981,386,571666,49,42679
S109982,148,101972,26,35672
S109983,252,538776,9,11232
S109984,473,897281,55,27280
S109985,363,459921,66,53988
